epoch,acc,loss,val_acc,val_loss
51,0.99158657,0.028113644884750755,0.9292763,0.5015051084827926
52,0.99358976,0.018114818222761057,0.9490132,0.4192014553332946
53,0.9911859,0.023817651172393175,0.92763156,0.5672649216614541
54,0.994391,0.016093523803414056,0.9506579,0.38371865054911103
55,0.9947917,0.022520448713002666,0.9572368,0.3670674801986407
56,0.9947917,0.01421249031840524,0.9440789,0.42516853847069125
57,0.9947917,0.01366057694642619,0.9555921,0.360476598660362
58,0.99358976,0.01873002572625783,0.9555921,0.39304674130241773
59,0.994391,0.012766057966951521,0.9490132,0.4342863831173561
60,0.99399036,0.014150613611266821,0.95230263,0.4007936717971461
61,0.99358976,0.01826285790332058,0.95888156,0.3858282655128278
62,0.99278843,0.015090537335790707,0.95230263,0.4100016628571642
63,0.99559295,0.009195266661634331,0.9490132,0.45077390243027604
64,0.9947917,0.011610261860255378,0.95230263,0.4250990130153576
65,0.99399036,0.01898313111397352,0.9555921,0.41843878655096267
66,0.9959936,0.011036534540858739,0.9555921,0.39208095705850465
67,0.9963942,0.005236620730513026,0.95888156,0.4106456046467524
68,0.9963942,0.005607334408902413,0.95394737,0.40571142737156296
69,0.99759614,0.004703576584045248,0.95230263,0.41189786265366773
70,0.9959936,0.008505911763694557,0.9490132,0.5365831901573122
71,0.99759614,0.00721343861868881,0.95230263,0.41921694584935293
72,0.9947917,0.013269405740864762,0.9424342,0.4876423915235424
73,0.98677886,0.03874453843910686,0.9457237,0.5062705201011053
74,0.98397434,0.06035941741441629,0.92105263,0.7316600184299444
75,0.98477566,0.04727782578761609,0.95230263,0.4545578871270903
76,0.9931891,0.02238132369976798,0.94736844,0.5431202075142434
77,0.99078524,0.029134870937293902,0.9506579,0.523710461264464
78,0.9895833,0.022119748314833324,0.9309211,0.7408783188465781
79,0.9911859,0.024940951840851364,0.95888156,0.3951439961521445
80,0.9967949,0.0073455656316780684,0.95888156,0.4315567614241062
81,0.99559295,0.008551694786730079,0.9621711,0.44885736946315247
82,0.99559295,0.011181047663837828,0.9424342,0.44891591539214315
83,0.9951923,0.014219801967273363,0.95888156,0.420285859331144
84,0.9979968,0.004399775576781979,0.9572368,0.4706576169869789
85,0.99719554,0.010025557863177536,0.9572368,0.42716169495696177
86,0.99759614,0.004443231256071811,0.95888156,0.4036958924717558
87,0.9983974,0.003231833743079995,0.9638158,0.4082832577847799
88,0.99759614,0.005108871867658757,0.9440789,0.5730413404127926
89,0.99719554,0.004231902811509003,0.95888156,0.42440200296641706
90,0.99759614,0.0038620115173546746,0.9605263,0.40849271995026165
91,0.99719554,0.0036325473297802676,0.9605263,0.4155837050639093
92,0.9979968,0.004409389089623881,0.9605263,0.4681868964048351
93,0.9967949,0.005852565394356373,0.9572368,0.46252847990432966
94,0.9963942,0.008281973748472784,0.95230263,0.5201884498728281
95,0.9967949,0.006407918538261088,0.9490132,0.42706229083629105
96,0.9967949,0.0067052939777064524,0.95888156,0.47907267247094415
97,0.99358976,0.014592840487712996,0.9424342,0.598247517025907
98,0.99559295,0.01110005056376134,0.94736844,0.572571628540333
99,0.984375,0.063374702018676,0.9375,0.5526192274620897
