epoch,acc,loss,val_acc,val_loss
42,0.8169072,0.7133156512028132,0.74616224,0.8244635682356986
43,0.81984514,0.6937769437447573,0.82565784,0.6714770637060467
44,0.8297276,0.6829412166888897,0.7384869,0.8763420393592433
45,0.82171476,0.6974641290994791,0.783443,0.7834288164188987
46,0.82037914,0.6860166360170413,0.5778508,2.9488119577106677
47,0.82305026,0.6933897710763491,0.75383776,0.8667487031535098
48,0.82638884,0.6740060326380607,0.7039475,0.948974471343191
49,0.82959396,0.673770873210369,0.81469303,0.669247495500665
50,0.81330127,0.6838529396515626,0.5592106,4.111227713133159
51,0.8274573,0.6881779630978903,0.6902413,1.2763387027539705
52,0.8311964,0.6534028664613382,0.7247808,0.7770709269925168
53,0.8357373,0.6271279007196426,0.7768641,0.7067891516183552
54,0.8369392,0.6353728301250018,0.63486844,1.122404816903566
55,0.8250534,0.650519868120169,0.783443,0.737630517859208
56,0.8326657,0.6535557198982972,0.7878289,0.7298769982237565
57,0.8207799,0.6688656073350173,0.7395833,0.7474047008313631
58,0.82959396,0.6627157108905988,0.6408992,3.3916552443253365
59,0.82946044,0.6572021666245583,0.7335526,0.9101495303605732
60,0.824252,0.6955145979538943,0.82236844,0.7778050366200899
61,0.82892627,0.7113405076357034,0.69791657,1.047750269111834
62,0.83480257,0.6473695127627789,0.80043846,0.6739946980225412
63,0.83653843,0.63643828416482,0.7439693,0.7344880762853121
64,0.8325322,0.6480106176474155,0.77576756,1.4386037650861239
65,0.83266544,0.6378001815233475,0.8508773,0.5816288590431213
66,0.8323984,0.6237864383520224,0.77302635,0.886837827531915
67,0.83466876,0.6350312538636036,0.6957237,0.847564088670831
68,0.83774036,0.6284877612040594,0.78070176,0.7181383120386224
69,0.8360042,0.6287323171511675,0.74396926,0.7863696154795194
70,0.8341344,0.6121196028513786,0.72752196,0.8704761705900493
71,0.840812,0.608103524415921,0.78234655,0.7828888202968397
72,0.8418804,0.6035090543520756,0.75603086,0.7783500928627817
73,0.84041125,0.5935850036449921,0.83607453,0.6014359499278822
74,0.84107906,0.600040221061462,0.7735746,0.8253898024559021
75,0.84428406,0.6160222330154517,0.8547149,0.5912131416170221
76,0.83346695,0.6227356226016314,0.7883771,0.7319120388281973
77,0.85042727,0.5816553108967267,0.83936405,0.6006929780307569
78,0.8401442,0.6201547300204252,0.7384868,0.8680755496025085
79,0.8418802,0.6078547067367114,0.7604168,0.7710274206964594
80,0.84121263,0.6174104798298615,0.71984637,0.8550300849111456
81,0.83854175,0.6020179486427552,0.7872806,0.6736086810889997
82,0.8481569,0.5860536977266654,0.78728074,0.6728015542030334
83,0.84708875,0.58208496371905,0.71271926,0.976804930912821
84,0.84989303,0.5886829292927033,0.8174342,0.6561256788278881
85,0.8469551,0.5797620025964884,0.83223677,0.5775759753428007
86,0.8496261,0.5862745776390418,0.743421,1.5967953769784224
87,0.8453526,0.6183507553277872,0.80646926,0.6797921532078793
88,0.8537659,0.5997770042755665,0.7012061,0.9640496435918307
89,0.85096145,0.5854492837037796,0.85581136,0.5918341561367637
90,0.8413461,0.6008293044108611,0.6946272,1.424667079197733
91,0.8397435,0.6405805120101342,0.7182018,0.8926186655697069
92,0.85389954,0.5842166218238,0.85526323,0.5688146917443526
93,0.85763884,0.5702176483777853,0.8700658,0.5485521021642183
94,0.8592415,0.560748292849614,0.84375,0.5954408175066898
95,0.86097765,0.5527814332491312,0.8366228,0.5976165423267766
96,0.8583067,0.5486290252361542,0.7330044,0.8917757774654188
97,0.85002667,0.5858417913699762,0.84100884,0.5966819869844537
98,0.8600427,0.5436240266530942,0.8212719,0.6186895464595995
99,0.8540332,0.5663694254098794,0.8322368,0.6593839432063856
